Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
GSM,Ferroglobe PLC,13.07,$2.25B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gsm
FCSC,Fibrocell Science Inc,3.54,$52.1M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fcsc
FGEN,"FibroGen, Inc",52.75,$3.76B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fgen
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,253.58,$1.29B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,22.06,$589.11M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,15.82,$387.28M,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,"Fiesta Restaurant Group, Inc.",17.65,$478.13M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FSAM,Fifth Street Asset Management Inc.,3.85,$192.25M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/fsam
FSC,Fifth Street Finance Corp.,5.32,$749.91M,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
FSCFL,Fifth Street Finance Corp.,25.2876,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fscfl
FSFR,Fifth Street Senior Floating Rate Corp.,8.74,$257.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsfr
FITB,Fifth Third Bancorp,26.87,$19.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FITBI,Fifth Third Bancorp,30.04,$540.72M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitbi
FNGN,"Financial Engines, Inc.",32.2,$2.03B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,"Financial Institutions, Inc.",27.1,$409.98M,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,22.4,$2.55B,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FNJN,"Finjan Holdings, Inc.",2.35,$64.54M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fnjn
FNTE,FinTech Acquisition Corp. II,9.85,$235.35M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnte
FNTEU,FinTech Acquisition Corp. II,10.45,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnteu
FNTEW,FinTech Acquisition Corp. II,1.25,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fntew
FEYE,"FireEye, Inc.",17.18,$3.13B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye
FBNC,First Bancorp,32.01,$789.95M,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",28.39,$307.25M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
FRBA,First Bank,12.55,$188.45M,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba
BUSE,First Busey Corporation,29.42,$1.34B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",21.48,$187.2M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCAP,"First Capital, Inc.",34.1,$113.81M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash, Inc.",60,$2.86B,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCNCA,"First Citizens BancShares, Inc.",348.8,$4.19B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCBC,"First Community Bancshares, Inc.",27.12,$461.52M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,20.85,$139.64M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",25.95,$413.78M,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,49.21,$499.53M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBC,First Financial Bancorp.,24.8,$1.54B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,12.73,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",41.6,$2.75B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,44.4,$542.73M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFNW,"First Financial Northwest, Inc.",16.31,$180.06M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnw
FFWM,First Foundation Inc.,17.07,$588.3M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffwm
FGBI,"First Guaranty Bancshares, Inc.",27.93,$223.64M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fgbi
FHB,"First Hawaiian, Inc.",28.65,$4B,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/fhb
INBK,First Internet Bancorp,29.45,$191.82M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
INBKL,First Internet Bancorp,25.603,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbkl
FIBK,"First Interstate BancSystem, Inc.",35.8,$2.02B,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,39.8,$1.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBH,"First Mid-Illinois Bancshares, Inc.",35.04,$438.49M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
FMBI,"First Midwest Bancorp, Inc.",22.31,$2.29B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
FNWB,First Northwest Bancorp,16.06,$190.94M,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
FSFG,"First Savings Financial Group, Inc.",53.5,$119.97M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSLR,"First Solar, Inc.",48.54,$5.07B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,17.55,$166.79M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
FAAR,First Trust Alternative Absolute Return Strategy ETF,29.43,$7.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faar
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,34.597,$50.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpa
BICK,First Trust BICK Index Fund,29.84,$223.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FBZ,First Trust Brazil AlphaDEX Fund,18.03,$14.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz
FCAL,First Trust California Municipal High income ETF,50.815,$10.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcal
FCAN,First Trust Canada AlphaDEX Fund,25.05,$7.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan
FTCS,First Trust Capital Strength ETF,47.27,$496.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
FCEF,First Trust CEF Income Opportunity ETF,21.9,$31.86M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcef
FCA,First Trust China AlphaDEX Fund,29.85,$11.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca
SKYY,First Trust Cloud Computing ETF,41.58,$962.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
RNDM,First Trust Developed International Equity Select ETF,50.8944,$5.09M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rndm
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,59.34,$608.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdt
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,40.85,$8.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdts
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,24.0416,$330.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fvc
FV,First Trust Dorsey Wright Focus 5 ETF,25.83,$2.38B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,21.71,$781.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,26.74,$25.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwpp
FEM,First Trust Emerging Markets AlphaDEX Fund,28.19,$390.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fem
RNEM,First Trust Emerging Markets Equity Select ETF,54.406,$5.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnem
FEMB,First Trust Emerging Markets Local Currency Bond ETF,44.46,$53.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,44.28,$261.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fems
FTSM,First Trust Enhanced Short Maturity ETF,60.04,$1.15B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
FEP,First Trust Europe AlphaDEX Fund,37.56,$572.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fep
FEUZ,First Trust Eurozone AlphaDEX ETF,42.4242,$14.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz
FGM,First Trust Germany AlphaDEX Fund,48.26,$217.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm
FTGC,First Trust Global Tactical Commodity Strategy Fund,20.36,$174.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
FTHI,First Trust High Income ETF,22.42,$52.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
HYLS,First Trust High Yield Long/Short ETF,49.17,$1.23B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
FHK,First Trust Hong Kong AlphaDEX Fund,43.24,$8.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhk
FTAG,First Trust Indxx Global Agriculture ETF,26.9,$7.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftag
FTRI,First Trust Indxx Global Natural Resources Income ETF,11.9239,$8.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftri
FPXI,First Trust International IPO ETF,35.71,$21.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi
YDIV,First Trust International Multi-Asset Diversified Income Index,18.68,$12.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
FJP,First Trust Japan AlphaDEX Fund,54.7992,$68.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fjp
FEX,First Trust Large Cap Core AlphaDEX Fund,54.47,$1.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fex
FTC,First Trust Large Cap Growth AlphaDEX Fund,56.98,$663.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftc
RNLC,First Trust Large Cap US Equity Select ETF,20.3037,$3.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnlc
FTA,First Trust Large Cap Value AlphaDEX Fund,50.7766,$1.06B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fta
FLN,First Trust Latin America AlphaDEX Fund,23.01,$25.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fln
FTLB,First Trust Low Beta Income ETF,22.1994,$7.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
LMBS,First Trust Low Duration Opportunities ETF,52.08,$752.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs
FMB,First Trust Managed Municipal ETF,53.5,$187.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,31.88,$15.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,60.73,$698.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,35.707,$103.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fny
RNMC,First Trust Mid Cap US Equity Select ETF,20.14,$2.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnmc
FNK,First Trust Mid Cap Value AlphaDEX Fund,33.92,$54.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,60.5524,$112.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,52.8022,$105.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,19.28,$856.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,19.38,$13.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcef
QABA,First Trust NASDAQ ABA Community Bank Index Fund,49.44,$321.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FTXO,First Trust Nasdaq Bank ETF,26.34,$1.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,19.38,$79.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,48.5311,$24.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,21.9,$304.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,19.84,$2.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,39.83,$17.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,18.3098,$2.75M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.3299,$2.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,19.8894,$1.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,27.67,$26.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,50.232,$17.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,32.35,$715.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,23.56,$3.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,55.44,$518.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,46.77,$98.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,67.92,$2.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,24.78,$164.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,24.58,$28.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
RDVY,First Trust Rising Dividend Achievers ETF,27.53,$272.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,58.23,$23.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,62.77,$370.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,68.78,$58.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,64.2318,$102.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu
FTSL,First Trust Senior Loan Fund ETF,48.26,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,56.62,$489.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,39.83,$125.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyc
RNSC,First Trust Small Cap US Equity Select ETF,20.1008,$2.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnsc
FYT,First Trust Small Cap Value AlphaDEX Fund,34,$61.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyt
FKO,First Trust South Korea AlphaDEX Fund,27.3346,$5.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,28.39,$53.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,51.53,$103.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,51.3,$205.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
FTW,First Trust Taiwan AlphaDEX Fund,38.19,$3.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftw
FIXD,First Trust TCW Opportunistic Fixed Income ETF,50.92,$50.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,30.4845,$12.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,38.12,$28.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fku
RNDV,First Trust US Equity Dividend Select ETF,20.314,$2.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rndv
FUNC,First United Corporation,15.25,$107.78M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FUSB,"First US Bancshares, Inc.",11.04,$67.05M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fusb
SVVC,"Firsthand Technology Value Fund, Inc.",7.76,$57.66M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,64.44,$2.23B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsv
FISV,"Fiserv, Inc.",125.53,$26.42B,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",49.43,$2.73B,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",36.73,$1.06B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FVE,Five Star Senior Living Inc.,1.6,$80.09M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve
FIVN,"Five9, Inc.",21.86,$1.2B,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,16.74,$8.91B,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLKS,"Flex Pharma, Inc.",3.45,$62M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
FLXN,"Flexion Therapeutics, Inc.",25.3,$807.21M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,51.06,$45.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,53.37,$16.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,24.029,$37.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,28.34,$4.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,89.595,$8.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,58.747,$13.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,30.708,$26.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc
FPAY,"FlexShopper, Inc.",5,$26.46M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/fpay
FLXS,"Flexsteel Industries, Inc.",47.21,$369.33M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLIR,"FLIR Systems, Inc.",40.66,$5.58B,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,5.19,$199.84M,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,27.75,$799.31M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FNBG,FNB Bancorp,33.96,$250.03M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbg
FOMX,Foamix Pharmaceuticals Ltd.,5.6,$209.59M,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
FOGO,"Fogo de Chao, Inc.",12.15,$343.06M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/fogo
FONR,Fonar Corporation,30.6,$193.69M,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FRSX,Foresight Autonomous Holdings Ltd.,5.52,$80.66M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/frsx
FH,FORM Holdings Corp.,1.39,$36.81M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/fh
FORM,"FormFactor, Inc.",16.15,$1.17B,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,40.8101,$601.08M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",39.7,$704.04M,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRTA,"Forterra, Inc.",4.12,$264.52M,2016,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/frta
FTNT,"Fortinet, Inc.",38.59,$6.79B,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FBIO,"Fortress Biotech, Inc.",4.46,$225.35M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FMCI,Forum Merger Corporation,9.73,$217.54M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmci
FMCIR,Forum Merger Corporation,0.38,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmcir
FMCIU,Forum Merger Corporation,10.2,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciu
FMCIW,Forum Merger Corporation,0.37,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciw
FWRD,Forward Air Corporation,53.86,$1.63B,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.2046,$10.75M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FWP,Forward Pharma A/S,5.9,$139.19M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fwp
FOSL,"Fossil Group, Inc.",9.02,$437.67M,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FMI,"Foundation Medicine, Inc.",39.55,$1.42B,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
